,0
52718,Мы
52719,сказали
52720,Отдохни
52721,Сядь
52722,под
52723,деревом
52724,в
52725,тени
52726,Мы
52727,тебе
52728,оставим
52729,карту
52730,Ты
52731,потом
52732,нас
52733,догони
52734,Сел
52735,Егор
52736,и
52737,вынул
52738,флягу
52739,На
52740,минутку
52741,я
52742,прилягу
52743,Он
52744,проснулся
52745,Тишина
52746,Песня
52747,больше
52748,не
52749,слышна
52750,У
52751,него
52752,в
52753,руках
52754,листок
52755,Путь
52756,указан
52757,на
52758,восток
52759,Все
52760,ушли
52761,отряд
52762,далёко
52763,Поглядел
52764,Егор
52765,вокруг
52766,Тут
52767,совсем
52768,и
52769,нет
52770,востока
52771,Только
52772,север
52773,здесь
52774,и
52775,юг
52776,Уже
52777,четыре
52778,дня
52779,подряд
52780,Все
52781,про
52782,Егора
52783,говорят
52784,Восток
52785,он
52786,спутал
52787,С
52788,севером
52789,Пшеницу
52790,спутал
52791,С
52792,клевером
52793,Со
52794,своим
52795,большим
52796,мешком
52797,Елееле
52798,шёл
52799,пешком
52800,И
52801,сердитый
52802,и
52803,хромой
52804,Позже
52805,всех
52806,пришёл
52807,домой
52808,Когда
52809,человеку
52810,Двенадцатый
52811,год
52812,Пора
52813,ему
52814,знать
52815,Что
52816,такое
52817,поход
52818,Не
52819,смотрюсь
52820,я
52821,в
52822,зеркала
52823,Поважнее
52824,есть
52825,дела
52826,Я
52827,не
52828,красавец
52829,не
52830,урод
52831,Обыкновенный
52832,парень
52833,Обычный
52834,нос
52835,обычный
52836,рот
52837,Глаза
52838,какие
52839,Карие
52840,Не
52841,смотрюсь
52842,я
52843,в
52844,зеркала
52845,Поважнее
52846,есть
52847,дела
52848,Но
52849,вдруг
52850,одна
52851,история
52852,Со
52853,мной
52854,произошла
52855,В
52856,хоккей
52857,играл
52858,я
52859,во
52860,дворе
52861,Столкнулся
52862,со
52863,старушкой
52864,Ну
52865,что
52866,ж
52867,случается
52868,в
52869,игре
52870,Её
52871,задели
52872,клюшкой
52873,Взялась
52874,ругать
52875,старушка
52876,Всё
52877,наше
52878,поколенье
52879,Я
52880,спорил
52881,со
52882,старушкой
52883,До
52884,белого
52885,каленья
52886,Она
52887,словцо
52888,и
52889,я
52890,словцо
52891,Война
52892,у
52893,нас
52894,в
52895,разгаре
52896,Вдруг
52897,вижу
52898,в
52899,зеркале
52900,лицо
52901,Губастый
52902,злющий
52903,парень
52904,Несли
52905,к
52906,соседям
52907,зеркало
52908,И
52909,вот
52910,средь
52911,бела
52912,дня
52913,Оно
52914,так
52915,исковеркало
52916,Меня
52917,Обычный
52918,нос
52919,обычный
52920,рот
52921,Но
52922,оказалось
52923,я
52924,урод
52925,Стал
52926,в
52927,зеркало
52928,посматривать
52929,Я
52930,вечером
52931,и
52932,днём
52933,И
52934,каждый
52935,раз
52936,поразному
52937,Я
52938,отражаюсь
52939,в
52940,нём
52941,Хромую
52942,кошку
52943,приласкал
52944,Случайно
52945,на
52946,бульваре
52947,Иду
52948,домой
52949,мимо
52950,зеркал
52951,Смотрю
52952,красивый
52953,парень
52954,Меняюсь
52955,десять
52956,раз
52957,на
52958,дню
52959,С
52960,сестрёнкой
52961,начал
52962,я
52963,возню
52964,И
52965,мячик
52966,отнял
52967,силой
52968,Смотрю
52969,я
52970,некрасивый
52971,Обычный
52972,нос
52973,обычный
52974,рот
52975,То
52976,я
52977,пригож
52978,то
52979,я
52980,урод
52981,Нет
52982,отражают
52983,зеркала
52984,Не
52985,только
52986,наши
52987,лица
52988,И
52989,наши
52990,мысли
52991,и
52992,дела
52993,В
52994,них
52995,могут
52996,отразиться
52997,Сигнал
52998,тревоги
52999,Над
53000,страной
53001,Подкрался
53002,враг
53003,Как
53004,вор
53005,ночной
53006,Идёт
53007,на
53008,наши
53009,города
53010,Фашистов
53011,чёрная
53012,орда
53013,Но
53014,мы
53015,врага
53016,отбросим
53017,так
53018,Так
53019,наша
53020,ненависть
53021,крепка
53022,Что
53023,даты
53024,нынешних
53025,атак
53026,Народ
53027,прославит
53028,на
53029,века
53030,У
53031,меня
53032,братишка
53033,новый
53034,Новый
53035,братик
53036,лет
53037,пяти
53038,Он
53039,сказал
53040,мне
53041,Я
53042,приехал
53043,Буду
53044,здесь
53045,теперь
53046,расти
53047,Я
53048,хорошего
53049,такого
53050,Не
53051,встречала
53052,малыша
53053,У
53054,него
53055,в
53056,руках
53057,тетрадка
53058,Два
53059,моих
53060,карандаша
53061,У
53062,него
53063,в
53064,тетрадке
53065,пушки
53066,По
53067,две
53068,с
53069,каждой
53070,стороны
53071,Я
53072,спросила
53073,Ты
53074,откуда
53075,Он
53076,ответил
53077,Я
53078,с
53079,войны
53080,На
53081,войне
53082,летали
53083,пули
53084,У
53085,меня
53086,над
53087,головой
53088,А
53089,потом
53090,вернулись
53091,наши
53092,Оказалось
53093,я
53094,живой
53095,Ты
53096,теперь
53097,моя
53098,сестра
53099,Мне
53100,наверно
53101,спать
53102,пора
53103,Ты
53104,скорей
53105,мне
53106,руки
53107,вымой
53108,Я
53109,невымытый
53110,с
53111,утра
53112,Я
53113,хорошего
53114,такого
53115,Не
53116,встречала
53117,малыша
53118,Положил
53119,он
53120,под
53121,подушку
53122,Два
53123,моих
53124,карандаша
53125,Он
53126,сказал
53127,Спокойной
53128,ночи
53129,Потеплей
53130,меня
53131,укрой
53132,Оставайся
53133,если
53134,хочешь
53135,Навсегда
53136,моей
53137,сестрой
53138,НЕТ
53139,НЕ
53140,В
53141,ЭТОМ
53142,ГОРОДЕ
53143,Нет
53144,не
53145,в
53146,этом
53147,городе
53148,Я
53149,ребята
53150,рос
53151,Не
53152,по
53153,этим
53154,улицам
53155,Я
53156,знамёна
53157,нёс
53158,По
53159,знакомой
53160,площади
53161,В
53162,городе
53163,родном
53164,Проходил
53165,недавно
53166,я
53167,Со
53168,своим
53169,звеном
53170,Здесь
53171,в
53172,апреле
53173,месяце
53174,Только
53175,сходит
53176,лёд
53177,А
53178,у
53179,нас
53180,на
53181,праздниках
53182,Всё
53183,вокруг
53184,цветёт
53185,Клёны
53186,распускаются
53187,В
53188,парке
53189,городском
53190,Можно
53191,днём
53192,по
53193,улице
53194,Бегать
53195,босиком
53196,Облака
53197,весенние
53198,Ходят
53199,над
53200,рекой
53201,Здесь
53202,у
53203,вас
53204,товарищи
53205,Нет
53206,весны
53207,такой
53208,Только
53209,в
53210,нашем
53211,городе
53212,Теперь
53213,не
53214,до
53215,весны
53216,Улицы
53217,разрушены
53218,Клёны
53219,сожжены
53220,Молодые
53221,кустики
53222,Зацветут
53223,в
53224,саду
53225,По
53226,знакомой
53227,улице
53228,Я
53229,ещё
53230,пройду
53231,По
53232,знакомым
53233,улицам
53234,Родного
53235,городка
53236,С
53237,песнями
53238,победными
53239,Двинутся
53240,войска
53241,Я
53242,до
53243,самой
53244,пристани
53245,Добегу
53246,бегом
53247,Обнимусь
53248,с
53249,танкистами
53250,Оглянусь
53251,кругом
53252,Вот
53253,она
53254,знакомая
53255,Шумная
53256,река
53257,А
53258,над
53259,ней
53260,весенние
53261,Ходят
53262,облака
53263,Его
53264,историю
53265,простую
53266,и
53267,потрясающую
53268,рассказал
53269,мне
53270,очевидец
53271,Ванда
53272,Василевская
53273,Уходит
53274,отец
53275,в
53276,партизаны
53277,Прощаться
53278,с
53279,отцом
53280,не
53281,легко
53282,И
53283,вслед
53284,обливаясь
53285,слезами
53286,Бежит
53287,босоногий
53288,Сашко
53289,Бежит
53290,он
53291,хватаясь
53292,за
53293,стремя
53294,Цепляясь
53295,за
53296,гриву
53297,коня
53298,И
53299,я
53300,в
53301,партизаны
53302,Со
53303,всеми
53304,Я
53305,сильный
53306,возьмите
53307,меня
53308,Тяжёлой
53309,и
53310,горестной
53311,болью
53312,Сжимается
53313,сердце
53314,отца
53315,Куда
53316,тебя
53317,взять
53318,На
53319,недолю
53320,На
53321,смерть
53322,На
53323,борьбу
53324,до
53325,конца
53326,Нет
53327,детскому
53328,горю
53329,предела
53330,Отец
53331,наклонился
